shrid2,state_name,district_name,land_area_sq_km,total_population,total_consumption,per_capita_consumption,poverty_rate,total_firms_count,total_employment,manufacturing_employment,services_employment,distance_to_town_km,commercial_bank_availability,cooperative_bank_availability,all_weather_road_access,commercial_power_supply,local_market_availability,subdistrict_name,village_name
11-18-325-02146-304857,Assam,Darrang,1.222,694,83211.9921875,17335.83203125,0.290322571992874,74,179,16,154,17,1,0,1,0,1,pathorighat part,patharighat
11-18-325-02146-304858,Assam,Darrang,1.8644,988,85049.5546875,20016.62890625,0.100297912955284,34,52,0,47,,0,0,1,0,1,pathorighat part,ramraipara
11-18-325-02146-304859,Assam,Darrang,3.5110002,705,66941.625,14248.6201171875,0.386880844831467,40,55,35,20,12,0,0,0,0,0,pathorighat part,hirapara
11-18-325-02146-304860,Assam,Darrang,1.862,676,73340.34375,16830.5390625,0.350486785173416,19,64,1,63,15,0,0,0,0,0,pathorighat part,bareri
11-18-325-02146-304861,Assam,Darrang,2.3644,1165,98438.1796875,21093.896484375,0.216867476701736,165,440,19,416,16,1,0,1,0,0,pathorighat part,kharkhowapara
11-18-325-02146-304862,Assam,Darrang,1.7013,1418,,,,74,164,16,148,,0,0,1,0,1,pathorighat part,kumarpara
11-18-325-02146-304863,Assam,Darrang,2.0093,1121,,,,42,63,0,58,,0,0,1,0,0,pathorighat part,borigaon
11-18-325-02146-304864,Assam,Darrang,2.5994,1632,83752.8046875,19216.01171875,0.192949905991554,43,61,4,53,16,0,0,1,0,1,pathorighat part,patidarrang
11-18-325-02146-304865,Assam,Darrang,2.5726998,1603,73525.53125,16073.6650390625,0.306683331727982,110,154,16,118,16,0,0,1,0,0,pathorighat part,lozora
11-18-325-02146-304866,Assam,Darrang,2.8585,1498,73544.9765625,15739.9130859375,0.312891125679016,97,144,23,120,,0,0,1,1,0,pathorighat part,kaoikaragaon
11-18-325-02146-304867,Assam,Darrang,1.8853999,1135,75861.25,18065.158203125,0.236497551202774,62,131,31,99,,0,0,1,0,0,pathorighat part,pipirakuchi
11-18-325-02146-304868,Assam,Darrang,1.2941,733,87526.078125,20866.396484375,0.131443291902542,85,116,18,98,18,0,0,0,0,0,pathorighat part,batabari
11-18-325-02146-304869,Assam,Darrang,2.4094,1036,83306.3046875,17903.90625,0.223748773336411,30,70,25,45,14,0,0,1,0,0,pathorighat part,no-2 chengapara
11-18-325-02146-304870,Assam,Darrang,1.7446,1354,,,,18,41,5,36,,0,0,1,0,0,pathorighat part,kumarpara
11-18-325-02146-304871,Assam,Darrang,2.2417998,1506,78807.75,17811.66796875,0.264005154371262,45,61,16,45,10,0,0,1,0,0,pathorighat part,barkaliajhar
11-18-325-02146-304872,Assam,Darrang,1.735,2705,83942.59375,19176.794921875,0.203223541378975,202,286,5,279,,0,0,1,0,0,pathorighat part,muslimghopa
11-18-325-02147-304873,Assam,Darrang,2.9705,5400,80765.4609375,19259.99609375,0.253785908222199,512,939,129,809,10,1,1,1,1,1,sipajhar,bhuktabari
11-18-325-02147-304874,Assam,Darrang,2.3589,1336,55504.6015625,13448.251953125,0.442731291055679,76,155,21,90,16,0,0,1,0,0,sipajhar,nizsipajhar
11-18-325-02147-304875,Assam,Darrang,3.082,579,73455.671875,16728.775390625,0.284246563911438,14,48,9,39,20,0,0,1,0,0,sipajhar,hatimuria -46 hatimuria
11-18-325-02147-304876,Assam,Darrang,2.4913,1,46177.89453125,46177.89453125,0,4,9,0,9,16,0,0,0,0,0,sipajhar,mahariadal
11-18-325-02147-304877,Assam,Darrang,2.6479998,5353,84911.9765625,19506.806640625,0.189929649233818,218,341,23,315,18,1,1,1,0,1,sipajhar,maroi
11-18-325-02147-304878,Assam,Darrang,2.6560998,2455,74095.2109375,14981.162109375,0.385332256555557,94,139,10,129,20,0,0,1,0,0,sipajhar,satkhali
11-18-325-02147-304879,Assam,Darrang,1.772,707,72954.453125,15425.2099609375,0.304521262645721,90,131,5,126,20,0,0,1,0,0,sipajhar,ruparikash
11-18-325-02147-304880,Assam,Darrang,2.0224001,1427,78636.0546875,17148.21484375,0.254755437374115,80,149,12,137,26,0,0,1,0,0,sipajhar,dostany
11-18-325-02147-304881,Assam,Darrang,4.3055,709,75487.0859375,16237.2509765625,0.254985749721527,10,16,1,15,26,0,0,1,0,0,sipajhar,cholardal
11-18-325-02147-304882,Assam,Darrang,7.7997,5214,66770.3828125,11351.75390625,0.63872492313385,67,97,9,88,,1,1,1,0,1,sipajhar,dhalpur no-1 dijolpur no 1
11-18-325-02147-304883,Assam,Darrang,3.42,278,83039.4765625,15155.4931640625,0.376425862312317,18,21,4,17,,0,0,0,0,0,sipajhar,dhalpur no-2 dijolpur no 2
11-18-325-02147-304884,Assam,Darrang,17.833399,6115,63005.87109375,10719.2939453125,0.647782385349274,173,260,32,228,,1,1,1,0,1,sipajhar,dhalpur no-3 dijolpur no 3
11-18-325-02147-304885,Assam,Darrang,1.844,1076,72041.25,15926.3349609375,0.298212617635727,40,54,17,37,26,0,0,1,0,1,sipajhar,rajapukhuri
11-18-325-02147-304886,Assam,Darrang,0.8124,23,73259.9140625,19979.9765625,0,,,,,25,0,0,0,0,0,sipajhar,naljhahi
11-18-325-02147-304887,Assam,Darrang,2.6119,555,80646.1875,14328.935546875,0.528473794460297,20,20,2,18,,0,0,0,0,0,sipajhar,kamarchuba
11-18-325-02147-304888,Assam,Darrang,4.3986998,2741,74122.1015625,16044.3193359375,0.304472267627716,40,106,6,100,26,0,0,1,0,0,sipajhar,sanowatari
11-18-325-02147-304889,Assam,Darrang,1.2754,599,78374.25,16613.896484375,0.261136710643768,10,12,2,10,,0,0,0,0,0,sipajhar,sanowa
11-18-325-02147-304890,Assam,Darrang,1.68,941,100861.9609375,18192.28125,0.228220865130425,17,21,1,20,,0,0,0,0,0,sipajhar,niz salmara
11-18-325-02147-304891,Assam,Darrang,2.3718,131,95015.921875,21926.75,0,1,1,0,1,24,0,0,0,0,0,sipajhar,ganakbari
11-18-325-02147-304892,Assam,Darrang,1.6466,1798,76814.390625,12617.34375,0.574901461601257,29,42,6,36,25,0,0,1,0,0,sipajhar,barbari
11-18-325-02147-304893,Assam,Darrang,2.4428,207,55250.875,12891.87109375,0.476190477609634,3,35,0,35,27,0,0,0,1,0,sipajhar,majar chuba no-1
11-18-325-02147-304894,Assam,Darrang,4.1225,1037,58221.24609375,12239.6943359375,0.524621188640595,37,63,0,63,32,0,0,1,0,0,sipajhar,khalihai gaon
11-18-325-02147-304895,Assam,Darrang,1.3025,774,72975.890625,15016.3681640625,0.392722696065903,19,28,3,25,32,0,0,1,0,0,sipajhar,khalihai pathar
11-18-325-02147-304896,Assam,Darrang,6.99,1363,67954.234375,15013.14453125,0.339389532804489,43,150,102,48,26,0,0,1,0,0,sipajhar,kuwari gaon
11-18-325-02147-304897,Assam,Darrang,1.9429,717,63085.5078125,13138.0947265625,0.561938941478729,42,179,93,86,25,0,0,1,1,0,sipajhar,gandhia pathar
11-18-325-02147-304898,Assam,Darrang,2.728,511,70743.9609375,16315.490234375,0.30811807513237,16,21,1,19,28,0,0,1,0,1,sipajhar,bajana pathar
11-18-325-02147-304899,Assam,Darrang,1.1477,95,69911.0859375,12484.1220703125,0.46428570151329,,,,,,0,0,0,0,0,sipajhar,khatar pathar
11-18-325-02147-304900,Assam,Darrang,2.2493,2413,75039.765625,17438.166015625,0.259579718112946,66,122,6,116,33,0,0,1,0,0,sipajhar,upper kuruwa
11-18-325-02147-304901,Assam,Darrang,1.9692,438,64996.62890625,14839.4130859375,0.413242012262344,14,43,2,41,,0,0,1,1,1,sipajhar,veheni chapari
11-18-325-02147-304902,Assam,Darrang,0.8582,132,44088.65234375,6980.703125,0.925000011920929,,,,,,0,0,0,0,0,sipajhar,k kuruwa kuruwagaon
11-18-325-02147-304903,Assam,Darrang,5.6362,4370,64618.05859375,10045.87109375,0.723560750484467,59,96,29,67,45,0,0,1,0,0,sipajhar,phuhuratali
11-18-325-02147-304904,Assam,Darrang,61.063797,6190,69060.3515625,11474.423828125,0.576539397239685,115,232,11,213,40,1,1,1,0,1,sipajhar,kira kara n c
11-18-325-02147-304905,Assam,Darrang,1.9649,1477,86841.765625,18839.2890625,0.155700325965881,32,62,12,50,33,0,0,1,0,0,sipajhar,bhati kuruah
11-18-325-02147-304906,Assam,Darrang,1.4806,623,79602.640625,19262.4453125,0.129737615585327,16,40,0,40,34,0,0,1,0,0,sipajhar,pachim kuruah
11-18-325-02147-304907,Assam,Darrang,5.5934997,33,78112.2578125,17087.056640625,0,20,33,7,26,34,0,0,0,0,0,sipajhar,dakhin kuruah
11-18-325-02147-304908,Assam,Darrang,0.5279,34,73164.2734375,24388.091796875,0,,,,,33,0,0,0,0,0,sipajhar,dakhin kuruah no-2
11-18-325-02147-304909,Assam,Darrang,0.4568,10,87880.375,55923.875,0,,,,,33,0,0,0,0,0,sipajhar,dakhin kuruah no-1
11-18-325-02147-304910,Assam,Darrang,2.0117998,24,46177.89453125,15392.6318359375,0,,,,,23,0,0,0,0,0,sipajhar,kurua chapari
11-18-325-02147-304911,Assam,Darrang,1.6519,105,64982.26171875,12519.517578125,0.385321110486984,10,15,0,15,30,0,0,1,0,0,sipajhar,suktaguri pathar
11-18-325-02147-304912,Assam,Darrang,1.1909,450,65214.60546875,13624.6474609375,0.504694819450378,8,11,0,10,27,0,0,1,0,0,sipajhar,tekeliakur grant
11-18-325-02147-304913,Assam,Darrang,1.9675,966,60909.76171875,13395.3427734375,0.455621302127838,21,32,2,30,25,0,0,1,0,1,sipajhar,baman pathar
11-18-325-02147-304915,Assam,Darrang,1.1707,1282,73793.734375,15984.0009765625,0.268679231405258,77,157,41,116,32,0,0,1,0,0,sipajhar,salmara
11-18-325-02147-304916,Assam,Darrang,1.8916,1082,79052.15625,16810.357421875,0.17048579454422,28,41,4,37,15,0,0,1,0,0,sipajhar,hetemtola
11-18-325-02147-304917,Assam,Darrang,1.17,866,75713.4765625,15242.6474609375,0.418041795492172,52,95,32,63,28,0,0,1,1,0,sipajhar,khanapara pt-1
11-18-325-02147-304918,Assam,Darrang,1.5906,261,71622.9609375,14738.2978515625,0.505415141582489,13,31,0,25,28,0,0,1,0,0,sipajhar,khanapara pt-2
11-18-325-02147-304919,Assam,Darrang,2.3619,1314,89434.1484375,19794.41015625,0.155588015913963,28,51,4,46,30,0,0,1,0,0,sipajhar,kalitapara
11-18-325-02147-304920,Assam,Darrang,2.5447,647,59838.59765625,13087.0029296875,0.490647494792938,7,9,0,9,22,0,0,1,0,0,sipajhar,chamuapara
11-18-325-02147-304921,Assam,Darrang,1.9129,585,70814.953125,14758.2822265625,0.422066539525986,69,111,28,81,30,0,0,0,0,0,sipajhar,kowarijan
11-18-325-02147-304922,Assam,Darrang,3.927,590,54576.62109375,10308.9169921875,0.682539701461792,34,47,10,33,50,0,0,1,0,0,sipajhar,suktaguri no-2
11-18-325-02147-304923,Assam,Darrang,3.1141,4070,61139.1640625,12557.7529296875,0.458677679300308,307,383,24,271,45,0,0,1,0,0,sipajhar,suktaguri no-1
11-18-325-02147-304924,Assam,Darrang,1.2026,680,78401.96875,17511.681640625,0.162043794989586,47,138,63,75,22,0,0,1,0,1,sipajhar,majar chuba majar chuba no-2
11-18-325-02147-304925,Assam,Darrang,3.1426,2750,86237.5859375,19713.283203125,0.220774382352829,212,407,74,333,13,1,0,1,1,1,sipajhar,kabai chuba
11-18-325-02147-304926,Assam,Darrang,1.9621,2444,97870.09375,22554.2578125,0.116673558950424,150,402,28,373,15,0,0,1,0,0,sipajhar,dakhin chuburi
11-18-325-02147-304927,Assam,Darrang,2.1861,1809,90527.1015625,21549.38671875,0.0847826078534126,133,416,34,382,16,0,0,1,0,1,sipajhar,satgharia
11-18-325-02147-304928,Assam,Darrang,1.9674001,1058,83026.734375,17268.328125,0.208913654088974,47,63,8,55,10,0,0,1,1,0,sipajhar,ghopa
11-18-325-02147-304929,Assam,Darrang,1.9954,1198,86762.390625,18753.51953125,0.174095883965492,67,98,10,87,15,0,0,1,1,0,sipajhar,barathiabari
11-18-325-02147-304930,Assam,Darrang,1.393,755,103074.3515625,23011.314453125,0.087186262011528,68,73,13,60,15,0,0,1,0,0,sipajhar,chotoathiabari
11-18-325-02147-304931,Assam,Darrang,2.4261,2179,93820.4765625,21516.9375,0.127264693379402,147,211,17,192,13,0,0,1,1,1,sipajhar,pakabangipara
11-18-325-02147-304932,Assam,Darrang,1.1146,781,90661.875,19217.60546875,0.233167082071304,47,72,13,59,15,0,0,1,0,0,sipajhar,satmadar
11-18-325-02147-304933,Assam,Darrang,2.2879,2769,81062.515625,18405.6328125,0.25856164097786,146,273,24,248,15,0,0,1,0,1,sipajhar,hazarikapara
11-18-325-02147-304934,Assam,Darrang,2.4809,2870,78112.4609375,18011.689453125,0.199728727340698,110,174,22,150,10,0,0,1,1,0,sipajhar,pithakhowa
11-18-325-02147-304935,Assam,Darrang,3.0693,2258,77087.2421875,16033.0634765625,0.299254059791565,64,103,5,98,15,0,0,1,0,0,sipajhar,jhakuwapara
11-18-325-02147-304936,Assam,Darrang,1.5178,2096,70091.984375,15515.068359375,0.31891393661499,86,113,17,96,15,0,0,1,1,1,sipajhar,debananda satra
11-18-325-02147-304937,Assam,Darrang,2.2948,864,68538.0546875,15081.53125,0.361751139163971,35,61,0,53,15,0,0,1,0,0,sipajhar,kachari para
11-18-325-02147-304938,Assam,Darrang,1.4748,712,81459.03125,21142.857421875,0.126482218503952,21,67,3,63,12,0,0,1,0,0,sipajhar,balipara
11-18-325-02147-304939,Assam,Darrang,1.5436,1645,84357.1484375,20108.6796875,0.184814602136612,82,153,10,142,20,0,0,1,0,0,sipajhar,byas para
11-18-325-02147-304940,Assam,Darrang,1.503,894,99920.9140625,26108.3671875,0.0860215052962303,52,133,9,124,16,0,0,1,1,0,sipajhar,pachim chuba
11-18-325-02147-304941,Assam,Darrang,2.1784,1228,78120.765625,20989.4296875,0.158490568399429,54,92,13,79,18,0,0,1,0,0,sipajhar,nayak para
11-18-325-02147-304942,Assam,Darrang,2.01,702,83164.5,22208.044921875,0.151599436998367,36,104,4,97,18,0,0,1,0,0,sipajhar,meta para
11-18-325-02147-304943,Assam,Darrang,2.2993,1432,84814.984375,20759.6875,0.174738213419914,33,54,4,50,22,0,0,1,0,1,sipajhar,gharoa sonapur
11-18-325-02147-304944,Assam,Darrang,2.8835998,813,76961.2421875,18633.744140625,0.194199249148369,19,83,0,83,21,0,0,1,0,0,sipajhar,dheki para
11-18-325-02147-304945,Assam,Darrang,1.58,1078,76035.6484375,19795.48828125,0.206034481525421,16,31,0,31,20,0,0,1,0,0,sipajhar,khatikuchi
11-18-325-02147-304946,Assam,Darrang,1.2988,1183,73954.625,18337.671875,0.19450631737709,8,33,0,33,16,0,0,1,0,0,sipajhar,dhoka para
11-18-325-02147-304947,Assam,Darrang,1.22213,946,79426.171875,19635.244140625,0.234042555093765,12,22,0,22,20,0,0,1,0,0,sipajhar,duari para
11-18-325-02147-304948,Assam,Darrang,2.1023,1291,71372.171875,16674.748046875,0.325148820877075,12,36,1,35,22,0,0,1,0,0,sipajhar,gopalpur
11-18-325-02147-304949,Assam,Darrang,2.1149,801,77187.625,17489.34765625,0.193670883774757,7,12,1,11,25,0,0,1,0,0,sipajhar,solpam
11-18-325-02147-304950,Assam,Darrang,2.2115,1131,78342.875,16830.693359375,0.281329929828644,21,35,2,31,22,0,0,1,0,0,sipajhar,bachachuba
11-18-325-02147-304951,Assam,Darrang,2.288,937,80250.9375,18600.673828125,0.208502024412155,46,98,6,92,27,0,0,0,0,0,sipajhar,patgirichuba
11-18-325-02147-304952,Assam,Darrang,3.0441,877,90902.1953125,19881.65234375,0.134160086512566,18,57,7,50,32,0,0,1,0,0,sipajhar,khas sonapur
11-18-325-02147-304953,Assam,Darrang,0.1285,98,85497.25,19862.998046875,0.0808080807328224,6,18,0,18,26,0,0,0,0,0,sipajhar,malibaritari
11-18-325-02147-304954,Assam,Darrang,0.9485,487,81841.9140625,17724.70703125,0.175141245126724,43,73,4,69,25,0,0,1,0,0,sipajhar,haldha
11-18-325-02147-304955,Assam,Darrang,1.5795,457,67217.1015625,15555.5498046875,0.265392780303955,14,16,0,16,25,0,0,1,0,0,sipajhar,maijali
11-18-325-02147-304956,Assam,Darrang,1.9494001,1961,79097.125,17115.96875,0.344827592372894,185,347,25,318,16,1,0,1,1,1,sipajhar,dumunichoki
11-18-325-02147-304957,Assam,Darrang,3.1320999,2509,76833.6484375,16118.52734375,0.328375726938248,165,349,43,304,16,0,0,1,0,0,sipajhar,maruwa chuburi
11-18-325-02147-304958,Assam,Darrang,3.9134,867,71740.171875,15606.076171875,0.311875700950623,29,37,0,33,24,0,0,1,0,0,sipajhar,badiasisa
11-18-325-02147-304959,Assam,Darrang,2.5738,346,58818.05859375,14414.56640625,0.41126760840416,8,14,1,13,25,0,0,1,0,0,sipajhar,kanidal
11-18-325-02147-304960,Assam,Darrang,1.9345,1681,70666.046875,16329.8662109375,0.341935485601425,27,46,4,42,25,0,0,1,0,0,sipajhar,singmari
11-18-325-02147-304961,Assam,Darrang,2.0115,230,54622.70703125,14876.9169921875,0.585365831851959,3,7,2,5,23,0,0,1,0,0,sipajhar,sutiakata
11-18-325-02147-304962,Assam,Darrang,2.4923,866,77158.53125,18806.29296875,0.239179953932762,10,32,0,27,23,0,0,1,0,0,sipajhar,punia
11-18-325-02147-304963,Assam,Darrang,3.1608999,2272,73135.140625,17908.69140625,0.227848097681999,117,233,111,117,18,0,0,1,1,0,sipajhar,bijulibari
11-18-325-02147-304964,Assam,Darrang,2.8207002,1412,72509.25,17813.69140625,0.229757785797119,108,193,14,170,23,0,0,1,0,0,sipajhar,narikali
11-18-325-02147-304965,Assam,Darrang,3.1044,27,61931.578125,17418.255859375,0.3125,1,284,284,0,,0,0,0,1,1,sipajhar,bhotardal
11-18-325-02148-304966,Assam,Darrang,3.17,1284,79156.9609375,16801.8984375,0.226819917559624,36,76,2,74,10,0,0,1,0,0,mangaldoi part,barampur
11-18-325-02148-304967,Assam,Darrang,1.3147999,570,71347.28125,15740.0615234375,0.293075680732727,17,30,0,30,10,0,0,0,0,0,mangaldoi part,jaberikuchi
11-18-325-02148-304968,Assam,Darrang,1.6000999,868,72732.46875,17219.90234375,0.251891881227493,31,68,3,65,10,0,0,0,0,0,mangaldoi part,dekargaon
11-18-325-02148-304969,Assam,Darrang,1.52,740,75332.5546875,15744.1064453125,0.257936507463455,8,16,1,15,14,0,0,0,0,0,mangaldoi part,kachomari
11-18-325-02148-304970,Assam,Darrang,1.6586,1085,63342.75390625,14817.970703125,0.364181667566299,15,28,0,28,12,0,0,1,0,0,mangaldoi part,bologaratuk
11-18-325-02148-304971,Assam,Darrang,2.0528998,587,79167.9453125,16291.3623046875,0.214285716414452,68,152,17,135,8,0,0,0,0,0,mangaldoi part,ramhari chuba
11-18-325-02148-304972,Assam,Darrang,2.5596,500,79539,17359.703125,0.22420634329319,20,53,14,39,12,0,0,0,0,0,mangaldoi part,dewanagaon
11-18-325-02148-304973,Assam,Darrang,2.8673,731,78418.5,17997.689453125,0.209016397595406,14,102,87,15,12,0,0,0,0,0,mangaldoi part,barangabari
11-18-325-02148-304974,Assam,Darrang,2.4435,1295,68910.2109375,16332.7783203125,0.277249455451965,44,90,9,81,6,0,0,1,0,0,mangaldoi part,daha chuburi
11-18-325-02148-304975,Assam,Darrang,1.19,408,75710.828125,18071.6796875,0.236180901527405,8,11,0,11,10,0,0,0,0,0,mangaldoi part,maz chuburi
11-18-325-02148-304976,Assam,Darrang,2.07,629,69522.1015625,17303.279296875,0.174814820289612,9,13,0,13,10,0,0,0,0,0,mangaldoi part,jogipara
11-18-325-02148-304977,Assam,Darrang,1.7778,695,83038.125,18230.75,0.0892351269721984,19,48,4,44,11,0,0,0,0,0,mangaldoi part,naharbari
11-18-325-02148-304978,Assam,Darrang,1.4968,824,83052.21875,18615.15234375,0.139162555336952,34,85,6,79,10,0,0,0,0,0,mangaldoi part,niz chapai
11-18-325-02148-304979,Assam,Darrang,2,1694,85535.3125,21046.6953125,0.0985360369086265,23,53,12,41,7,0,0,1,1,0,mangaldoi part,adhikari
11-18-325-02148-304980,Assam,Darrang,2.78,2300,82484.0546875,19111.72265625,0.206582933664322,100,143,17,126,5,0,0,1,1,0,mangaldoi part,chamuapara
11-18-325-02148-304981,Assam,Darrang,2.2755,1046,80544.8125,18432.185546875,0.193087011575699,35,75,26,48,6,0,0,1,0,1,mangaldoi part,adhamapara
11-18-325-02148-304982,Assam,Darrang,1.2955,667,71038.6484375,15808.6005859375,0.233802810311317,15,38,21,16,10,0,0,0,0,0,mangaldoi part,lankapuri
11-18-325-02148-304983,Assam,Darrang,2.28,2647,82952.7265625,18675.017578125,0.316674441099167,25,72,2,70,15,0,0,1,0,0,mangaldoi part,salaipara
11-18-325-02148-304984,Assam,Darrang,2.4299002,1634,75375.03125,15503.63671875,0.335148215293884,61,85,10,67,7,0,0,1,0,0,mangaldoi part,gadhiapara
11-18-325-02148-304985,Assam,Darrang,3.15,2443,85733.8359375,20874.021484375,0.101957581937313,62,125,23,102,6,0,0,1,0,0,mangaldoi part,bezpara
11-18-325-02148-304986,Assam,Darrang,1.45,1431,94547.46875,22468.626953125,0.193635746836662,107,198,18,180,1,0,0,1,0,0,mangaldoi part,saikiapara
11-18-325-02148-304987,Assam,Darrang,2.03,2057,85177.09375,20531.556640625,0.198935136198998,125,204,33,168,4,0,0,1,0,0,mangaldoi part,medhipara
11-18-325-02148-304988,Assam,Darrang,0.8376,2879,102051.296875,25276.189453125,0.165922358632088,108,216,21,195,1,0,0,1,0,1,mangaldoi part,mangaldai gaon
11-18-325-02148-304989,Assam,Darrang,0.4432,760,110911.9453125,27354.29296875,0.105121292173862,7,8,0,8,1,0,0,0,0,0,mangaldoi part,tengabari
11-18-325-02148-304990,Assam,Darrang,2.421,1419,82502.375,18991.744140625,0.264048755168915,33,56,16,40,7,0,0,1,0,0,mangaldoi part,barathiabari
11-18-325-02148-304991,Assam,Darrang,2.2119,838,67138.2734375,16802.67578125,0.329018324613571,87,155,13,142,8,0,0,0,0,0,mangaldoi part,choto athiabari
11-18-325-02148-304992,Assam,Darrang,1.6391001,798,81455.8515625,17533.548828125,0.34194341301918,43,56,3,53,7,0,0,0,0,0,mangaldoi part,patalsingpara
11-18-325-02148-304993,Assam,Darrang,2.162,995,78304.265625,16866.70703125,0.245614036917686,16,27,2,25,6,0,0,0,0,0,mangaldoi part,na hawli
11-18-325-02148-304994,Assam,Darrang,2.7,1639,83073.96875,18622.625,0.245317220687866,41,57,14,40,5,0,0,1,0,1,mangaldoi part,gakhir khowa para
11-18-325-02148-304995,Assam,Darrang,1.89,694,,,,10,12,2,10,6,0,0,0,0,0,mangaldoi part,kumar para
11-18-325-02148-304996,Assam,Darrang,1.58,668,72502.5546875,17528.08984375,0.284340649843216,27,39,16,23,7,0,0,0,0,0,mangaldoi part,keot para
11-18-325-02148-304997,Assam,Darrang,1.9327999,824,86777.859375,18172.3046875,0.13882352411747,75,171,19,152,12,0,0,1,0,0,mangaldoi part,kabikara kalikara
11-18-325-02148-304998,Assam,Darrang,1.9025999,576,73369.6640625,16691.91015625,0.242784380912781,15,26,2,24,8,0,0,1,0,0,mangaldoi part,ganak para
11-18-325-02148-304999,Assam,Darrang,1.6506,1577,83812.078125,20311.734375,0.147407874464989,69,129,33,96,8,0,0,1,0,1,mangaldoi part,niz dahi
11-18-325-02148-305000,Assam,Darrang,1.84,1095,78793.21875,18547.91015625,0.190476194024086,74,148,24,118,10,0,0,1,0,0,mangaldoi part,bar satra
11-18-325-02148-305001,Assam,Darrang,2.33,1482,70281.109375,15751.86328125,0.311140418052673,161,279,18,203,5,0,0,1,0,0,mangaldoi part,baranga bari
11-18-325-02148-305002,Assam,Darrang,1.37,596,72065.9453125,15178.0673828125,0.320066332817078,49,62,8,21,10,0,0,0,0,0,mangaldoi part,tamulipara
11-18-325-02148-305003,Assam,Darrang,2.68,1829,65050.67578125,16151.921875,0.320586681365967,119,161,11,106,8,0,0,1,0,0,mangaldoi part,nagaon
11-18-325-02148-305004,Assam,Darrang,2.167,1015,65734.453125,15498.857421875,0.301834851503372,31,98,2,96,10,0,0,1,0,0,mangaldoi part,jhargaon
11-18-325-02148-305005,Assam,Darrang,1.45,580,64409.66015625,14634.0341796875,0.301391035318375,16,38,0,38,10,0,0,0,0,0,mangaldoi part,sareng chuburi
